Tarih,Fiyat,Fiyat_Sayisal,Konum,Detaylar,URL
2025-12-14 19:28:33,"25.000 TL
27.000 TL",,Esenler - Kazım Karabekir Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-kiralik-0501-558-26-69-ev-icin-esimi-arayin-18614193
2025-12-14 19:28:34,"22.000 TL
24.000 TL",,Ümraniye - Ihlamurkuyu Mahallesi,,https://www.emlakjet.com/ilan/mulk-sahibinden-0501-575-16-33-arayiniz-18614178
2025-12-14 19:28:34,21.000 TL,21.0,Fatih - Koca Mustafapaşa Mahallesi,,https://www.emlakjet.com/ilan/mulk-sahibinden-0501-575-16-33-arayiniz-18614138
2025-12-14 19:28:34,30.000 TL,30.0,Maltepe - Zümrütevler Mahallesi,,https://www.emlakjet.com/ilan/maltepe-zumrutevlerde-site-icerisinde-kismi-esyali-31-130-m2-18614053
2025-12-14 19:28:34,20.000 TL,20.0,Bayrampaşa - Kartaltepe Mahallesi,,https://www.emlakjet.com/ilan/kartaltepe-mah-kiralik-21-daire-sahibinden-o538-62o-3o-78-bu-numara-ile-iletisime-gecin-18614022
2025-12-14 19:28:34,32.000 TL,32.0,Bayrampaşa - Orta Mahallesi,,https://www.emlakjet.com/ilan/bayrampasa-orta-mahalle-de-21-kiralik-daire-18614014
2025-12-14 19:28:35,22.000 TL,22.0,Zeytinburnu - Seyitnizam Mahallesi,,https://www.emlakjet.com/ilan/seyitnizam-mah-kiralik-21-daire-o534-968-91-35-ev-sahibinin-numarasi-arayin-18614003
2025-12-14 19:28:35,"40.000 TL
45.000 TL",,Bakırköy - Zuhuratbaba Mahallesi,,https://www.emlakjet.com/ilan/demir-kapi-cd-yakin-sahibinden-kiralik-evimiz-18614002
2025-12-14 19:28:35,19.000 TL,19.0,Avcılar - Merkez Mahallesi,,https://www.emlakjet.com/ilan/merkez-mah-21-kiralik-daire-o538-46o-7o-59-bu-numarayi-arayin-18613970
2025-12-14 19:28:35,17.500 TL,17.5,Beylikdüzü - Yakuplu Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-yakuplu-da-kiralik-21-bahcekati-18613957
2025-12-14 19:28:35,40.000 TL,40.0,Bağcılar - Bağlar Mahallesi,,https://www.emlakjet.com/ilan/gunesli-baglar-mahallesi-site-icinde-kiralik-31-daire-full-tadilatli-18613934
2025-12-14 19:28:35,53.000 TL,53.0,Sancaktepe - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-sari-evler-cekmekoy-sarievler-kiralik-cati-dubleks-18613929
2025-12-14 19:28:35,27.000 TL,27.0,Pendik - Kurtköy Mahallesi,,https://www.emlakjet.com/ilan/havaalani-bes-dakika-kurtkoy-merkezde-11-kiralik-daire-18613913
2025-12-14 19:28:36,42.000 TL,42.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/venezia-da-avm-cephe-kapali-terasli-buyuk-11-bos-kiralik-daire-18613900
2025-12-14 19:28:36,55.000 TL,55.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/venezia-da-21-full-esyali-sehir-manzara-kiralik-daire-18613898
2025-12-14 19:28:36,50.000 TL,50.0,Kadıköy - Osmanağa Mahallesi,,https://www.emlakjet.com/ilan/seref-emlak-tan-hasircibasi-caddesi-uzerinde-masrafsiz-18613859
2025-12-14 19:28:36,22.000 TL,22.0,Esenyurt - Barbaros Hayrettin Paşa Mahallesi,,https://www.emlakjet.com/ilan/dilan-gyo-dan-metrobuse-10dk-mesafede-site-icerisinde-esyali-18613852
2025-12-14 19:28:36,24.000 TL,24.0,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-anadolu-mah-kiralik-21-ara-kat-daire-18613810
2025-12-14 19:28:47,57.500 TL,57.5,Şişli - Meşrutiyet Mahallesi,,https://www.emlakjet.com/ilan/nisantasi-mesrutiyet-genc-binada-full-esyali-21-daire-18613761
2025-12-14 19:28:47,20.000 TL,20.0,Bağcılar - Demirkapı Mahallesi,,https://www.emlakjet.com/ilan/demirkapida-21-kiralik-daire-cuma-pazarina-yakin-18613757
2025-12-14 19:28:47,25.000 TL,25.0,Esenyurt - Talatpaşa Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-site-icerisinde-esyali-kiralik-daire-21-18613741
2025-12-14 19:28:47,27.500 TL,27.5,Kağıthane - Seyrantepe Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-21-full-esyali-merkezi-konumda-ferah-daire-18613588
2025-12-14 19:28:47,35.000 TL,35.0,Küçükçekmece - Kemalpaşa Mahallesi,,https://www.emlakjet.com/ilan/seba-dan-sefakoy-merkezde-41-140m2-metrobuse-3-dakika-kiralik-daire-18613582
2025-12-14 19:28:48,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Fatih - Molla Gürani Mahallesi,,https://www.emlakjet.com/ilan/turyap-tan-vatan-caddesi-historia-avm-karsisinda-asansorlu-binada-42-dubleks-kiralik-daire-18613567
2025-12-14 19:28:48,24.000 TL,24.0,Kağıthane - Harmantepe Mahallesi,,https://www.emlakjet.com/ilan/sisli-de-21-firsat-daire-full-esyali-18613533
2025-12-14 19:28:48,42.000 TL,42.0,Beşiktaş - Abbasağa Mahallesi,,https://www.emlakjet.com/ilan/aycan-dan-abbasaga-da-ozel-dekorasyonlu-full-esyali-18613435
2025-12-14 19:28:48,24.500 TL,24.5,Şişli - Fulya Mahallesi,,https://www.emlakjet.com/ilan/fulya-da-firsat-daire-cevahire-10-dk-yurume-mesafesinde-10-stud-18613407
2025-12-14 19:28:48,25.000 TL,25.0,Kağıthane - Yahya Kemal Mahallesi,,https://www.emlakjet.com/ilan/kiralik-cadde-ustu-daire-18613399
2025-12-14 19:28:48,70.000 TL,70.0,Beyoğlu - Ömer Avni Mahallesi,,https://www.emlakjet.com/ilan/beyoglu-gumussuyu-mahallesi-genis-31-kiralik-daire-18613320
2025-12-14 19:28:48,34.000 TL,34.0,Kartal - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/kartal-metroya-yurume-yuksek-giris-31-firsat-kiralik-daire-18613269
2025-12-14 19:28:49,32.000 TL,32.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-kiralik-31-luks-daire-18613211
2025-12-14 19:28:49,32.000 TL,32.0,Üsküdar - Selami Ali Mahallesi,,https://www.emlakjet.com/ilan/aktastan-2004-yapimi-genc-binada-merkeze-yakin-21-daire-18613051
2025-12-14 19:28:49,35.000 TL,35.0,Bahçelievler - Şirinevler Mahallesi,,https://www.emlakjet.com/ilan/s-evler-merkezde-metrobuse-5dk-yeni-binada-asansorlu-21-80m2-kiraliik-daire-18613020
2025-12-14 19:28:49,40.000 TL,40.0,Bakırköy - Sakızağacı Mahallesi,,https://www.emlakjet.com/ilan/bakirkoy-sakizagaci-tadilatli-boyali-net-85-m2-masrafsiz-21-18612960
2025-12-14 19:28:49,32.500 TL,32.5,Maltepe - Fındıklı Mahallesi,,https://www.emlakjet.com/ilan/birken-emlak-tan-hancioglu-caddesinde-esyali-kiralik-21-daire-18612952
2025-12-14 19:28:49,33.000 TL,33.0,Ataşehir - Küçükbakkalköy Mahallesi,,https://www.emlakjet.com/ilan/oryastan-atasehir-k-bakkalkoy-merkezde-80m2-21-esyali-daire-18612925
2025-12-14 19:28:50,28.000 TL,28.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/kapali-pazar-karsisinda-site-icerisinde-115m-21-tertemiz-daire-18612882
2025-12-14 19:28:50,50.000 TL,50.0,Maltepe - Çınar Mahallesi,,https://www.emlakjet.com/ilan/tamis-den-kucukyali-telekomda-on-cephe-2-kat-ebeveyn-banyolu21-18612718
2025-12-14 19:28:50,30.000 TL,30.0,Gaziosmanpaşa - Sarıgöl Mahallesi,,https://www.emlakjet.com/ilan/toki-konularinda-13cu-kat-11-havuz-cepheli-18612615
2025-12-14 19:28:50,26.500 TL,26.5,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-merkezde-kiralik-full-esyali-daire-18612582
2025-12-14 19:28:50,30.000 TL,30.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/beylikduzu-adnan-kahveci-mah-full-esyali-kiralik-ahenk-e-komsu-18612492
2025-12-14 19:28:50,21.000 TL,21.0,Başakşehir - Güvercintepe Mahallesi,,https://www.emlakjet.com/ilan/kiralik-3-1-ebeveyn-banyolu-18612435
2025-12-14 19:28:51,15.000 TL,15.0,Arnavutköy - Taşoluk Mahallesi,,https://www.emlakjet.com/ilan/tasoluk-ta-sifir-daire-18612418
2025-12-14 19:28:51,20.000 TL,20.0,Ümraniye - Ihlamurkuyu Mahallesi,,https://www.emlakjet.com/ilan/umraniye-ihlqmurkuy-alemdagi-caddesi-uzerinde-metro-yurme-mesafesi-18612294
2025-12-14 19:28:51,35.000 TL,35.0,Avcılar - Ambarlı Mahallesi,,https://www.emlakjet.com/ilan/avcilar-ambarli-mahallesindeulasim-cadde-ustu-sifir-21-95m2-kiralik-18612212
2025-12-14 19:28:51,15.000 TL,15.0,Sultangazi - 50. Yıl Mahallesi,,https://www.emlakjet.com/ilan/50-yil-mah-de-duz-giris-daire-18612087
2025-12-14 19:28:51,65.000 TL,65.0,Tuzla - Postane Mahallesi,,https://www.emlakjet.com/ilan/postane-mah-assun-elitte-kiralik-31-sifir-daire-18612086
2025-12-14 19:28:51,25.000 TL,25.0,Eyüpsultan - Alibeyköy Mahallesi,,https://www.emlakjet.com/ilan/yasam-dan-sifir-metro-ve-tramvay-asansorlu-manzarali-11-75m-18612034
2025-12-14 19:29:03,30.500 TL,30.5,Eyüpsultan - Alibeyköy Mahallesi,,https://www.emlakjet.com/ilan/yasam-dan-sifir-metro-ve-tramvay-asansorlu-manzarali21-90m-18612032
2025-12-14 19:29:03,70.000 TL,70.0,Beylikdüzü - Adnan Kahveci Mahallesi,,https://www.emlakjet.com/ilan/istanbul-beylikduzu-kalekent-sitesi-31-bahce-kati-kiraliktir-18612000
2025-12-14 19:29:03,28.700 TL,28.7,Tuzla - Mescit Mahallesi,,https://www.emlakjet.com/ilan/beyaz-konaklarda-103-m2-21-kiralik-ferah-daire-18611934
2025-12-14 19:29:03,70.000 TL,70.0,Kadıköy - Eğitim Mahallesi,,https://www.emlakjet.com/ilan/marmaray-ve-metrobus-carprazinda-31-luks-esyali-ebeveyn-banyolu-18611909
2025-12-14 19:29:03,33.000 TL,33.0,Üsküdar - Valide-i Atik Mahallesi,,https://www.emlakjet.com/ilan/naz-emlaktan-nuhkuyusu-caddesine-yakin-esyali-11-kiralik-daire-18611891
2025-12-14 19:29:03,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Sultangazi - Uğur Mumcu Mahallesi,,https://www.emlakjet.com/ilan/aydin-ins-ugurmumcu-mah-31-120m2-1-kat-ulasima-yakin-18611774
2025-12-14 19:29:04,27.000 TL,27.0,Maltepe - Girne Mahallesi,,https://www.emlakjet.com/ilan/maltepe-findikli-mah-genis-teras-kullanimli-21-cati-kati-dairesi-18611574
2025-12-14 19:29:04,43.000 TL,43.0,Ümraniye - Çamlık Mahallesi,,https://www.emlakjet.com/ilan/finans-merkezinin-karsisinda-full-esyali-11-panoramik-manzara-18611518
2025-12-14 19:29:04,25.000 TL,25.0,Beyoğlu - Keçeci Piri Mahallesi,,https://www.emlakjet.com/ilan/aile-binasinda-sahibinden-kiralik-daire-18611414
2025-12-14 19:29:04,25.000 TL,25.0,Kartal - Topselvi Mahallesi,,https://www.emlakjet.com/ilan/kartal-topselvide-kiralik-daire-18611222
2025-12-14 19:29:04,55.000 TL,55.0,Güngören - Abdurrahman Nafiz Gürman Mahallesi,,https://www.emlakjet.com/ilan/engin-erdem-den-arin-sitesinde-31-asansorlu-kentsel-yok-18611172
2025-12-14 19:29:04,55.000 TL,55.0,Ataşehir - Yenişehir Mahallesi,,https://www.emlakjet.com/ilan/atasehir-barajyolunda-cift-balkon-31-kiralik-daire-18611159
2025-12-14 19:29:05,25.000 TL,25.0,Fatih - Derviş Ali Mahallesi,,https://www.emlakjet.com/ilan/fatih-te-mihrimah-sultan-camii-karsisinda-cadde-ustu-daire-18611086
2025-12-14 19:29:05,17.000 TL,17.0,Esenyurt - Talatpaşa Mahallesi,,https://www.emlakjet.com/ilan/esyali-kiralik-daire-esenyurt-18610760
2025-12-14 19:29:05,26.500 TL,26.5,Sultanbeyli - Battalgazi Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-battalgazi-de-kiralik-21-daire-18610740
2025-12-14 19:29:05,12.000 TL,12.0,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/arnavutkoy-anadolu-mah-kiralik-21-daire-18610714
2025-12-14 19:29:05,215.000 TL,215.0,Zeytinburnu - Kazlıçeşme Mahallesi,,https://www.emlakjet.com/ilan/yedi-mavi-de-esyali-esyasiz-deniz-manzarali-31-kiralik-daire-18610660
2025-12-14 19:29:05,30.000 TL,30.0,Sarıyer - Yeniköy Mahallesi,,https://www.emlakjet.com/ilan/yenikoy-baglar-mevkiinde-21-bakimli-daire-18610648
2025-12-14 19:29:05,40.000 TL,40.0,Pendik - Harmandere Mahallesi,,https://www.emlakjet.com/ilan/yenisehir-miracle-residence-21-havuz-cephe-full-esyali-kiralik-18610603
2025-12-14 19:29:06,60.000 TL,60.0,Ümraniye - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/sahibinden-tantavi-de-31-kiralik-daire-18610538
2025-12-14 19:29:06,40.000 TL,40.0,Tuzla - İstasyon Mahallesi,,https://www.emlakjet.com/ilan/istasyon-mah-darapark-sitesi-bahce-kullanimi-kiralik-31-daire-18610534
2025-12-14 19:29:06,20.000 TL,20.0,Sancaktepe - Atatürk Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-ataturk-mahallesi-21-kiralik-daire-18610533
2025-12-14 19:29:06,22.000 TL,22.0,Sultangazi - Uğur Mumcu Mahallesi,,https://www.emlakjet.com/ilan/sultangazi-ugurmumcu-mah-21-cati-kati-asansorlu-18610487
2025-12-14 19:29:07,37.000 TL,37.0,Sarıyer - Sarıyer Merkez Mahallesi,,https://www.emlakjet.com/ilan/sariyer-zumrutevler-de-11-kiralik-daire-18610472
2025-12-14 19:29:07,24.000 TL,24.0,Sultangazi - Malkoçoğlu Mahallesi,,https://www.emlakjet.com/ilan/baykal-ins-sultangazi-molkocoglu-kiralik-daire-18610435
2025-12-14 19:29:07,47.000 TL,47.0,Kartal - Hürriyet Mahallesi,,https://www.emlakjet.com/ilan/harika-deniz-manzarali-kapali-balkonlu-butik-sitede-firsat-31-18610415
2025-12-14 19:29:07,19.500 TL,19.5,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/baykal-ins-cebeci-mah-kiralik-bahce-kat-kot-2-18610414
2025-12-14 19:29:07,24.000 TL,24.0,Bahçelievler - Şirinevler Mahallesi,,https://www.emlakjet.com/ilan/s-evler-merkezde-metro-metrobuse-5dk-21-85m2-lux-esyali-kiralik-daire-18610401
2025-12-14 19:29:17,30.000 TL,30.0,Eyüpsultan - Yeşilpınar Mahallesi,,https://www.emlakjet.com/ilan/eyup-yesilpinar-metro-5-dakika-mesafede-21-kiralik-daire-18610393
2025-12-14 19:29:17,25.000 TL,25.0,Beşiktaş - Ortaköy Mahallesi,,https://www.emlakjet.com/ilan/ortakoy-merkeze-yakin-esyali-11-daire-18610307
2025-12-14 19:29:17,25.000 TL,25.0,Avcılar - Ambarlı Mahallesi,,https://www.emlakjet.com/ilan/cumhuriyet-cadesinde-31-masrafsiz-cok-temiz-125m2-kiralik-2-kat-daire-18610250
2025-12-14 19:29:18,19.000 TL,19.0,Gaziosmanpaşa - Yıldıztabya Mahallesi,,https://www.emlakjet.com/ilan/yildiz-tabya-bedir-sokak-kiralik-daire-18610090
2025-12-14 19:29:18,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Pendik - Bahçelievler Mahallesi,,https://www.emlakjet.com/ilan/pendik-bahcelievler-mh-de-kiralik-21-daire-18610082
2025-12-14 19:29:18,48.000 TL,48.0,Pendik - Harmandere Mahallesi,,https://www.emlakjet.com/ilan/yenisehir-miracle-residence-21-beyaz-esyali-kiralik-18610043
2025-12-14 19:29:18,45.000 TL,45.0,Tuzla - Yayla Mahallesi,,https://www.emlakjet.com/ilan/postane-mah-ve-yayla-mah-kesisiminde-125m2-kiralik-18609944
2025-12-14 19:29:18,30.950 TL,30.95,Kartal - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/kartal-nanda-tower-kiralik-11-18609718
2025-12-14 19:29:19,41.000 TL,41.0,Üsküdar - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/cumhuriyet-mahallesi-yanyol-da-kiralik-genis-teras-daire-18609682
2025-12-14 19:29:19,35.000 TL,35.0,Ataşehir - Aşıkveysel Mahallesi,,https://www.emlakjet.com/ilan/site-icerisinde-kiralik-lux-21-daire-18609680
2025-12-14 19:29:19,16.000 TL,16.0,Sultangazi - Cebeci Mahallesi,,https://www.emlakjet.com/ilan/cebeci-mah-85-m2-11-bekara-uygun-kiralik-bahce-kati-18609632
2025-12-14 19:29:19,28.500 TL,28.5,Şişli - Mecidiyeköy Mahallesi,,https://www.emlakjet.com/ilan/tuncaydan-metro-metrobuse-12-dk-esyali-11-daire-18609609
2025-12-14 19:29:19,25.500 TL,25.5,Şişli - Kuştepe Mahallesi,,https://www.emlakjet.com/ilan/tuncay-dan-bilgi-uni-karsisinda-full-esyali-11-kiralik-18609596
2025-12-14 19:29:20,20.000 TL,20.0,Sultanbeyli - Abdurrahmangazi Mahallesi,,https://www.emlakjet.com/ilan/vefa-gayrimenkulden-abdurrahmangazi-mah-de-31-kiralik-daire-18609584
2025-12-14 19:29:20,15.000 TL,15.0,Beyoğlu - Kalyoncu Kulluğu Mahallesi,,https://www.emlakjet.com/ilan/beyoglu-omer-hayyamda-temiz-esyali-studyo-18609447
2025-12-14 19:29:20,45.000 TL,45.0,Üsküdar - İcadiye Mahallesi,,https://www.emlakjet.com/ilan/uskudar-cumhuriyet-caddesinde-genis-balkonlu-ferah-arakat-daire-18609430
2025-12-14 19:29:20,25.000 TL,25.0,Arnavutköy - Anadolu Mahallesi,,https://www.emlakjet.com/ilan/kardesler-grup-tan-esyali-kiralik-daire-18609378
2025-12-14 19:29:20,18.000 TL,18.0,Gaziosmanpaşa - Karadeniz Mahallesi,,https://www.emlakjet.com/ilan/karadeniz-metrosunun-dibinde-kiralik-11-daire-18609351
2025-12-14 19:29:20,50.000 TL,50.0,Küçükçekmece - Kemalpaşa Mahallesi,,https://www.emlakjet.com/ilan/imren-gayrimenkulden-kiralik-21-arakat-cadde-ustu-yeni-bina-18609345
2025-12-14 19:29:21,20.000 TL,20.0,Sultanbeyli - Turgut Reis Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-t-reis-mah-kiralik-31-daire-18609334
2025-12-14 19:29:21,28.000 TL,28.0,Çekmeköy - Cumhuriyet Mahallesi,,https://www.emlakjet.com/ilan/teras-cekmekoy-evlerinde-bekar-ve-aileye-uygun-kiralik-daire-18609268
2025-12-14 19:29:21,28.000 TL,28.0,Sultangazi - 50. Yıl Mahallesi,,https://www.emlakjet.com/ilan/akdogan-ins-50-yilmah-kiralik-daire-1-kat-21-120m2-ferah-daire-18609173
2025-12-14 19:29:21,50.000 TL,50.0,Eyüpsultan - Güzeltepe Mahallesi,,https://www.emlakjet.com/ilan/alibeykoy-guzeltepede-metroya-yurume-mesafesinde-dublex-41-18609169
2025-12-14 19:29:21,45.000 TL,45.0,Eyüpsultan - Sakarya Mahallesi,,https://www.emlakjet.com/ilan/mevlana-emlaktan-alibeykoy-de-butik-sitede-kiralik21-luks-daire-18609121
2025-12-14 19:29:21,50.000 TL,50.0,Beyoğlu - Ömer Avni Mahallesi,,https://www.emlakjet.com/ilan/firsat-konut-is-yeri-setustu-21-kiralik-arakat-daire-18609107
2025-12-14 19:29:21,37.500 TL,37.5,Üsküdar - Çengelköy Mahallesi,,https://www.emlakjet.com/ilan/cengelkoy-ordu-caddesinde-temiz-31-daire-18609102
2025-12-14 19:29:22,26.000 TL,26.0,Küçükçekmece - Gültepe Mahallesi,,https://www.emlakjet.com/ilan/cadde-emlak-gultepe-mah-ici-tertemiz-21-100-m2-asansorlu-2002-18609061
2025-12-14 19:29:22,30.500 TL,30.5,Sultangazi - Gazi Mahallesi,,https://www.emlakjet.com/ilan/3k-emlak-tan-kiralik-160-m2-31-kalabalik-ailelere-uygun-daire-18609059
2025-12-14 19:29:22,19.500 TL,19.5,Sultangazi - Zübeyde Hanım Mahallesi,,https://www.emlakjet.com/ilan/3k-emlak-tan-kiralik-21-onu-acik-ferah-daire-18609058
2025-12-14 19:29:32,59.900 TL,59.9,Başakşehir - Başakşehir Mahallesi,,https://www.emlakjet.com/ilan/bulvar-istanbul-gul-etapinda-kiralik-31-18609008
2025-12-14 19:29:32,36.000 TL,36.0,Kartal - Esentepe Mahallesi,,https://www.emlakjet.com/ilan/kartal-merkez-esentepede-tanriverdi-gayrimenkulden-kiralik-31-daire-18609004
2025-12-14 19:29:32,25.000 TL,25.0,Bayrampaşa - Vatan Mahallesi,,https://www.emlakjet.com/ilan/aygun-insaat-tan-memur-ve-yabanci-uygun-kiralik-daire-18608995
2025-12-14 19:29:32,20.000 TL,20.0,Pendik - Esenyalı Mahallesi,,https://www.emlakjet.com/ilan/pendik-esenyali-da-merkezi-konumda-cift-balkonlu-21-kiralik-18608851
2025-12-14 19:29:32,90.000 TL,90.0,Kadıköy - Erenköy Mahallesi,,https://www.emlakjet.com/ilan/erenkoy-de-aktuel-den-bagdata-yakin-130-m2-balkonlu-luks-18608767
2025-12-14 19:29:33,İstanbul ilindeki ortalama kiralık ev fiyatı: 32 Bin TL,32.0,Üsküdar - Bulgurlu Mahallesi,,https://www.emlakjet.com/ilan/f-l-emlaktan-bulgurlu-cagri-market-yakini-31-guz-giris-bahceli-18608762
2025-12-14 19:29:33,25.000 TL,25.0,Beşiktaş - Mecidiye Mahallesi,,https://www.emlakjet.com/ilan/eti-den-ortakoy-de-genis-11-75m2-kombili-cift-cepheli-balkonlu-3-kat-ferah-daire-18608747
2025-12-14 19:29:33,18.000 TL,18.0,Sultanbeyli - Mimar Sinan Mahallesi,,https://www.emlakjet.com/ilan/beyaz-yapi-dan-butik-site-konforun-da-aydinlik-cepheli-21-18608719
2025-12-14 19:29:33,95.000 TL,95.0,Kadıköy - Kozyatağı Mahallesi,,https://www.emlakjet.com/ilan/oben-den-baytur-konutlarinda-havuzlu-guvenlikli-31-105m-net-18608689
2025-12-14 19:29:33,40.000 TL,40.0,Ataşehir - İçerenköy Mahallesi,,https://www.emlakjet.com/ilan/icerenkoy-de-bostanci-metroya-yakin-boyali-31-95-m-net-18608687
2025-12-14 19:29:33,36.000 TL,36.0,Ataşehir - Esatpaşa Mahallesi,,https://www.emlakjet.com/ilan/esatpasa-adnan-menderes-caddesinde-31-160m-net-katta-tek-daire-18608686
2025-12-14 19:29:34,28.000 TL,28.0,Ümraniye - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/mehmet-akif-mahallesinde-yuksek-giris-21-18608648
2025-12-14 19:29:34,32.000 TL,32.0,Ümraniye - Mehmet Akif Mahallesi,,https://www.emlakjet.com/ilan/serifali-sahin-caddesinde-110m2-brut-ters-dubleks-18608647
2025-12-14 19:29:34,23.500 TL,23.5,Pendik - Orhangazi Mahallesi,,https://www.emlakjet.com/ilan/ana-caddeye-yakin-31-18608550
2025-12-14 19:29:34,15.000 TL,15.0,Esenyurt - Zafer Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-zafer-terrace-mix-sitesi-kiralik-esyali-daire-18608549
2025-12-14 19:29:34,42.000 TL,42.0,Zeytinburnu - Maltepe Mahallesi,,https://www.emlakjet.com/ilan/satis-ve-kiralama-ofisinden-buyuk-m2-li-bos-esyali-kiralik-11-18608485
2025-12-14 19:29:34,53.000 TL,53.0,Zeytinburnu - Maltepe Mahallesi,,https://www.emlakjet.com/ilan/satis-ve-kiralama-ofisinden-cift-cephe-bos-esyali-kiralik-21-18608484
2025-12-14 19:29:35,57.000 TL,57.0,Beyoğlu - Ömer Avni Mahallesi,,https://www.emlakjet.com/ilan/taksimde-bogaz-manzarali-esyali-taksim-sea-view-furnished-apart-18608467
2025-12-14 19:29:35,57.000 TL,57.0,Sancaktepe - Osmangazi Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-merkezde-guvenlikli-sitede-genis-31-daire-18608417
2025-12-14 19:29:35,18.000 TL,18.0,Esenyurt - Mehterçeşme Mahallesi,,https://www.emlakjet.com/ilan/esenyurt-gezgen-insaat-tan-site-icinde-21-kiralik-daire-18608402
2025-12-14 19:29:35,41.000 TL,41.0,Pendik - Yeni Mahallesi,,https://www.emlakjet.com/ilan/pendik-statu-park-11-esyali-kiralik-coldwell-banker-masal-18608341
2025-12-14 19:29:35,28.000 TL,28.0,Sultanbeyli - Akşemsettin Mahallesi,,https://www.emlakjet.com/ilan/sultanbeyli-aksemsettin-mah-21-kiralik-daire-18608340
2025-12-14 19:29:35,50.000 TL,50.0,Başakşehir - Bahçeşehir 1. Kısım Mahallesi,,https://www.emlakjet.com/ilan/finansman-dan-bahcesehir-park-avm-golet-te-31-luks-daire-18608290
2025-12-14 19:29:36,25.000 TL,25.0,Bahçelievler - Şirinevler Mahallesi,,https://www.emlakjet.com/ilan/s-evler-yeni-devlet-hast-yakini-31-120m2-kiralik-daire-18608123
2025-12-14 19:29:36,25.000 TL,25.0,Şişli - Mecidiyeköy Mahallesi,,https://www.emlakjet.com/ilan/cadde-ye-yakin-balkonlu-21-daire-18608041
2025-12-14 19:29:36,27.000 TL,27.0,Sancaktepe - Eyüp Sultan Mahallesi,,https://www.emlakjet.com/ilan/sancaktepe-dis-hastanesine-yakin-31-cati-dubleks-kiralik-18608013
2025-12-14 19:29:36,16.000 TL,16.0,Arnavutköy - İslambey Mahallesi,,https://www.emlakjet.com/ilan/islambey-mh-21-90-m2-bahce-kati-18607998
2025-12-14 19:29:36,59.000 TL,59.0,Ümraniye - İnkılap Mahallesi,,https://www.emlakjet.com/ilan/agt-den-hastane-karsisi-esyali-115m2-31-kiralik-daire-18607996
2025-12-14 19:29:46,23.000 TL,23.0,Sultangazi - Malkoçoğlu Mahallesi,,https://www.emlakjet.com/ilan/toyap-instan-malkocoglu-mah-21-2-kat-120m-18607955
2025-12-14 19:29:46,24.000 TL,24.0,Fatih - Derviş Ali Mahallesi,,https://www.emlakjet.com/ilan/fatih-dervisali-mahallesinde-cadde-uzerinde-kiralik-21-daire-18607942
